"Asset","","Liability",""
"Products","6.127212125362565","",""
"Products","6.144183123943992","",""
"Products","6.159034064829352","",""
"Products","6.171528686589776","",""
"Products","6.182408874826289","",""
"Products","0.2985746431709688","",""
"Products","0.7236222785004448","",""
"Products","1.491247736409968","",""
"Products","2.0361443157596457","",""
"Products","2.6225501973787724","",""
"Products","3.0423074878418697","",""
"Products","3.465283986326387","",""
"Products","3.7804479811394205","",""
"Products","4.086003247630386","",""
"Products","4.321222223283242","",""
"Products","4.5383215471287","",""
"Products","4.709494972301624","",""
"Products","4.850817472833969","",""
"Products","4.975146133268898","",""
"Products","5.07922535655279","",""
"Products","5.170254077944675","",""
"Products","5.246875423000401","",""
"Products","5.313569257043516","",""
"Products","5.369942437080514","",""
"Products","5.418832023346871","",""
"Products","5.460288676677601","",""
"Products","5.496141120773091","",""
"Products","5.526617431969881","",""
"Products","5.552917269797016","",""
"Products","5.5753154747147455","",""
"Products","5.594612422303326","",""
"Products","5.611070317729055","",""
"Products","5.625231575911887","",""
"Products","5.637322701782774","",""
"Products","5.647716508540045","",""
"Products","0.13684791216013392","",""
"Products","0.8117726909045706","",""
"Products","1.8296171287852365","",""
"Products","2.6644560277863","",""
"Products","3.464390310235801","",""
"Products","4.097198013425652","",""
"Products","4.680839426084091","",""
"Products","5.150190225661196","",""
"Products","5.575496496516828","",""
"Products","5.9226116729456795","",""
"Products","6.226906490225283","",""
"Products","6.478061399917008","",""
"Products","6.677521280361195","",""
"Products","6.8591590372712625","",""
"Products","7.006714118139676","",""
"Products","7.139221467369175","",""
"Products","7.248218304734896","",""
"Products","7.345030832714683","",""
"Products","7.425431066346849","",""
"Products","7.4962460313039365","",""
"Products","7.555488418730297","",""
"Products","7.607333313413506","",""
"Products","7.650949900854322","",""
"Products","7.688932576626564","",""
"Products","7.721024776789522","",""
"Products","7.748866423653472","",""
"Products","7.772467962223575","",""
"Products","7.7928844460791185","",""
"Products","7.810235388956487","",""
"Products","7.825211625078509","",""
"Products","0.26747228524405353","",""
"Products","0.6731405764315617","",""
"Products","1.4182228851342127","",""
"Products","1.948890738882628","",""
"Products","2.520248768457383","",""
"Products","2.9292440802849575","",""
"Products","3.341371467198375","",""
"Products","3.648450117225706","",""
"Products","3.946166111969382","",""
"Products","4.175350271973942","",""
"Products","4.386879645158056","",""
"Products","4.55366140271025","",""
"Products","4.6931160573402995","",""
"Products","4.820348762048297","",""
"Products","4.92370740482702","",""
"Products","5.016525488039637","",""
"Products","5.092875045851653","",""
"Products","5.16068979975243","",""
"Products","5.217008152047377","",""
"Products","5.266612263429114","",""
"Products","5.3081100737605595","",""
"Products","5.344426125487744","",""
"Products","5.374978453838349","",""
"Products","5.401584368008106","",""
"Products","5.424064151374985","",""
"Products","5.443566528491562","",""
"Products","5.460098815822654","",""
"Products","5.474400052006383","",""
"Products","5.486553953425225","",""
"Products","5.497044432169741","",""
"Products","14.459662517437087","",""
"Products","18.2701044738688","",""
"Products","14.733392230127283","",""
"Products","14.011251660079589","",""
"Products","11.097133618585831","",""
"Products","10.213923617185419","",""
"Products","8.227002653124453","",""
"Products","7.444230374957435","",""
"Products","6.083230997851475","",""
"Products","5.366648840880702","",""
"Products","4.434024644101733","",""
"Products","3.6694394905332874","",""
"Products","3.2298172906368743","",""
"Products","2.7029915031511984","",""
"Products","2.364684790802302","",""
"Products","1.9899635155817141","",""
"Products","1.7324802564151378","",""
"Products","1.4641275632268327","",""
"Products","1.2699586337661237","",""
"Products","1.0767355424109009","",""
"Products","0.9312896156162356","",""
"Products","0.7915596480551814","",""
"Products","0.6831459848188564","",""
"Products","0.5817540058363718","",""
"Products","0.5012389515382386","",""
"Products","0.42746861246023626","",""
"Products","0.36783645901915285","",""
"Products","0.3140505478551776","",""
"Products","0.2699759439249465","",""
"Products","0.23069685683747015","",""
"Products","9.265803208242634e-2","",""
"Products","0.24081133101936578","",""
"Products","0.5169571791126308","",""
"Products","0.7143613119059801","",""
"Products","0.9270713875039054","",""
"Products","1.0793595158664187","",""
"Products","1.2328183701511097","",""
"Products","1.3471621199949424","",""
"Products","1.4580197000273478","",""
"Products","1.543644378602567","",""
"Products","1.6230133043907384","",""
"Products","1.6885217987143304","",""
"Products","1.7405467280842413","",""
"Products","1.7879231300564564","",""
"Products","1.8264097803162442","",""
"Products","1.8609715451611029","",""
"Products","1.8894010857395802","",""
"Products","1.9146526045838501","",""
"Products","1.935623320430359","",""
"Products","1.9540939198391831","",""
"Products","1.969546054947034","",""
"Products","1.983068709115775","",""
"Products","1.9944451817961952","",""
"Products","2.0043521666981783","",""
"Products","2.012722744495075","",""
"Products","2.019984654550634","",""
"Products","2.0261406212255375","",""
"Products","2.031465833133232","",""
"Products","2.0359914629269835","",""
"Products","2.0398977002347256","",""
"Products","0.3237734029540975","",""
"Products","0.860787545177098","",""
"Products","1.8752735000623164","",""
"Products","2.6028653511082647","",""
"Products","3.387449312181346","",""
"Products","3.9492551014282524","",""
"Products","4.515397838055591","",""
"Products","4.937239057104799","",""
"Products","5.346219398831218","",""
"Products","5.673047989949982","",""
"Products","5.965859153376357","",""
"Products","6.2075358338597155","",""
"Products","6.399468381996749","",""
"Products","6.574251388201178","",""
"Products","6.716237950100917","",""
"Products","6.843744660359923","",""
"Products","6.948628112047322","",""
"Products","7.041787072862237","",""
"Products","7.11915311598439","",""
"Products","7.187295624843618","",""
"Products","7.244302288795071","",""
"Products","7.294190630862275","",""
"Products","7.336161190303999","",""
"Products","7.372710453893632","",""
"Products","7.40359154004882","",""
"Products","7.430382482743374","",""
"Products","7.45309333280281","",""
"Products","7.472739327584333","",""
"Products","7.489435470545831","",""
"Products","7.5038465248087425","",""
"Products","0.15954403176733178","",""
"Products","0.4361027890693957","",""
"Products","0.9620173495821632","",""
"Products","1.3397104430418774","",""
"Products","1.7470930556955626","",""
"Products","2.038813015845411","",""
"Products","2.332786246330441","",""
"Products","2.553704528057138","",""
"Products","2.7662132684628222","",""
"Products","2.939653015415715","",""
"Products","3.091697120170144","",""
"Products","3.2171893113863947","",""
"Products","3.3168515377228966","",""
"Products","3.4076087526570396","",""
"Products","3.4813362001701065","",""
"Products","3.5475448903617006","",""
"Products","3.6020063061169267","",""
"Products","3.6503797035846954","",""
"Products","3.6905525256269236","",""
"Products","3.7259359673985353","",""
"Products","3.755537049135738","",""
"Products","3.781441895848439","",""
"Products","3.803235382337117","",""
"Products","3.822213825627056","",""
"Products","3.838249030847832","",""
"Products","3.852160402423505","",""
"Products","3.8639531593107215","",""
"Products","3.874154470122941","",""
"Products","3.8828240511550853","",""
"Products","3.8903070849898485","",""
"Products","0.8862901960337688","",""
"Products","2.434431132543084","",""
"Products","5.385925308302853","",""
"Products","7.507294959406927","",""
"Products","9.795917469907959","",""
"Products","11.434848204330423","",""
"Products","13.08645762980498","",""
"Products","14.333657553995696","",""
"Products","15.527584220793308","",""
"Products","16.502011708759515","",""
"Products","17.35623318985341","",""
"Products","18.06127943896907","",""
"Products","18.621206540492587","",""
"Products","19.131103079758812","",""
"Products","19.545322162656202","",""
"Products","19.917299002437577","",""
"Products","20.22327674137233","",""
"Products","20.4950504838748","",""
"Products","20.720751360075948","",""
"Products","20.91954431025681","",""
"Products","21.085850527867457","",""
"Products","21.231390380526236","",""
"Products","21.3538315919204","",""
"Products","21.46045719255584","",""
"Products","21.550546951861026","",""
"Products","21.628704487084434","",""
"Products","21.69495911961869","",""
"Products","21.75227261346032","",""
"Products","21.800980469562514","",""
"Products","21.84302200927246","",""
"Products","0.7579510186484086","",""
"Products","2.1160038155675664","",""
"Products","4.7255163044920465","",""
"Products","6.605146340428217","",""
"Products","8.634051066111779","",""
"Products","10.087161396813155","",""
"Products","11.551546288017043","",""
"Products","12.674296114403045","",""
"Products","13.732885718147765","",""
"Products","14.59685747779921","",""
"Products","15.354249133816685","",""
"Products","15.979375239116482","",""
"Products","16.47583210105032","",""
"Products","16.92792958859643","",""
"Products","17.295195087088178","",""
"Products","17.62500668952382","",""
"Products","17.896300484177882","",""
"Products","18.13726745827058","",""
"Products","18.337384131380627","",""
"Products","18.513643012150197","",""
"Products","18.661097676686357","",""
"Products","18.790139936553548","",""
"Products","18.898701889383215","",""
"Products","18.99324100162179","",""
"Products","19.0731186840521","",""
"Products","19.142416713331578","",""
"Products","19.20116108714193","",""
"Products","19.25197784029303","",""
"Products","19.295164443205493","",""
"Products","19.33244038648398","",""
"Products","0.3449680400971703","",""
"Products","0.9436478549894788","",""
"Products","2.0820992522335207","",""
"Products","2.8999663911725913","",""
"Products","3.7822201947114777","",""
"Products","4.4140006953797055","",""
"Products","5.050663205577267","",""
"Products","5.529462153760433","",""
"Products","5.989695972088934","",""
"Products","6.3653174064825135","",""
"Products","6.694601932257617","",""
"Products","6.966382523505685","",""
"Products","7.182222716729252","",""
"Products","7.378777173999928","",""
"Products","7.538449971831062","",""
"Products","7.681839267951124","",""
"Products","7.7997872903065835","",""
"Products","7.904550387020434","",""
"Products","7.991553356859019","",""
"Products","8.068183883686459","",""
"Products","8.132291454194306","",""
"Products","8.188394025102799","",""
"Products","8.235592552646096","",""
"Products","8.276694492843433","",""
"Products","8.311422211864821","",""
"Products","8.34155030792786","",""
"Products","8.36709008381649","",""
"Products","8.389183237640152","",""
"Products","8.40795909800316","",""
"Products","8.424165232746263","",""
"Products","0.23516187020616042","",""
"Products","0.5076641120345444","",""
"Products","0.9761680027362958","",""
"Products","1.3142766911252395","",""
"Products","1.6734168985680782","",""
"Products","1.933474858614346","",""
"Products","2.192854898203196","",""
"Products","2.387821958747785","",""
"Products","2.575375198859861","",""
"Products","2.7207286037317386","",""
"Products","2.855838532080242","",""
"Products","2.961700267421085","",""
"Products","3.0490461239307334","",""
"Products","3.125757967690408","",""
"Products","3.1900541062948795","",""
"Products","3.2462266195236213","",""
"Products","3.293553661174668","",""
"Products","3.3347142823320506","",""
"Products","3.36953086744332","",""
"Products","3.399706177362718","",""
"Products","3.4253081131184806","",""
"Products","3.4474382559195518","",""
"Products","3.4662580195413146","",""
"Products","3.4824926200849826","",""
"Products","3.4963233305657937","",""
"Products","3.5082356099391494","",""
"Products","3.5183978606328634","",""
"Products","3.5271400796524817","",""
"Products","3.534605776617137","",""
"Products","3.541022375631235","",""
"Products","9.307419856370192e-2","",""
"Products","0.34705530635169435","",""
"Products","0.7188360498610726","",""
"Products","1.025796502936027","",""
"Products","1.3186153285980629","",""
"Products","1.5512509727710746","",""
"Products","1.7650091156978833","",""
"Products","1.937464283797692","",""
"Products","2.093289331104785","",""
"Products","2.220782579944622","",""
"Products","2.3337560352643707","",""
"Products","2.4261119023448203","",""
"Products","2.499620573457409","",""
"Products","2.566285367886908","",""
"Products","2.6206213863177914","",""
"Products","2.669272448388829","",""
"Products","2.7093942413569936","",""
"Products","2.744950667712887","",""
"Products","2.7745374485118934","",""
"Products","2.8005519390563385","",""
"Products","2.8223479572538013","",""
"Products","2.8413971365560844","",""
"Products","2.8574415315792407","",""
"Products","2.871399345939422","",""
"Products","2.8832029743093512","",""
"Products","2.8934352950558764","",""
"Products","2.902115178342106","",""
"Products","2.9096192429471817","",""
"Products","2.915999882426251","",""
"Products","2.9215047418569955","",""
"Products","0.45558452065706423","",""
"Products","1.0180684031190919","",""
"Products","2.001509482405978","",""
"Products","2.713610777784093","",""
"Products","3.4703570627927927","",""
"Products","4.018339234928031","",""
"Products","4.5648868189234415","",""
"Products","4.975705759335791","",""
"Products","5.370902317329118","",""
"Products","5.677178793192118","",""
"Products","5.961871055298131","",""
"Products","6.184933985054662","",""
"Products","6.371156268129556","",""
"Products","6.540334603479331","",""
"Products","6.678225633159927","",""
"Products","6.801689685877094","",""
"Products","6.903508617494486","",""
"Products","6.993741806887635","",""
"Products","7.068825550361978","",""
"Products","7.13484372746357","",""
"Products","7.190156491978842","",""
"Products","7.238498476253704","",""
"Products","7.279215080344681","",""
"Products","7.314636472080463","",""
"Products","7.344591086291956","",""
"Products","7.370558120397439","",""
"Products","7.392585462083505","",""
"Products","7.411628874263085","",""
"Products","7.427821318486852","",""
"Products","7.4417912551341745","",""
"Products","0.30215470981287645","",""
"Products","0.6980491181667647","",""
"Products","1.401074711085046","",""
"Products","1.9121216355990247","",""
"Products","2.4556941742510894","",""
"Products","2.8493879143201952","",""
"Products","3.2420674333473913","",""
"Products","3.537232214523735","",""
"Products","3.8211731461708807","",""
"Products","4.043064189297287","",""
"Products","4.249051111343293","",""
"Products","4.417445543424758","",""
"Products","4.551475479195373","",""
"Products","4.673026827919855","",""
"Products","4.7720988550861385","",""
"Products","4.860805379457695","",""
"Products","4.933960304638305","",""
"Products","4.998791099010321","",""
"Products","5.052737310671504","",""
"Products","5.100170088934951","",""
"Products","5.139911236139815","",""
"Products","5.174644013105105","",""
"Products","5.203898102482882","",""
"Products","5.2293476846093405","",""
"Products","5.2508694932420505","",""
"Products","5.269526303002026","",""
"Products","5.285352520262169","",""
"Products","5.299034842115792","",""
"Products","5.310668798855119","",""
"Products","5.3207059270588735","",""
"Products","13.34071945890657","",""
"Products","16.701453565237685","",""
"Products","13.53350174519014","",""
"Products","12.836980467004478","",""
"Products","10.194597393034599","",""
"Products","9.361306003332814","",""
"Products","7.555470373001331","",""
"Products","6.824375213237699","",""
"Products","5.585358299814393","",""
"Products","4.960259932889059","",""
"Products","4.072836730231884","",""
"Products","3.368880239576856","",""
"Products","2.962119391189857","",""
"Products","2.4808360662811864","",""
"Products","2.168859766160347","",""
"Products","1.8262509349092482","",""
"Products","1.589124958330517","",""
"Products","1.343586768287204","",""
"Products","1.1649401736943523","",""
"Products","0.9880389602970041","",""
"Products","0.8543139006986393","",""
"Products","0.7263267297379674","",""
"Products","0.6267012537027561","",""
"Products","0.533795663500351","",""
"Products","0.45983587801926373","",""
"Products","0.3922203839160765","",""
"Products","0.33745918189242247","",""
"Products","0.2881496123989792","",""
"Products","0.24768403433954161","",""
"Products","0.21166763833643176","",""
"Products","0.2927716511369507","",""
"Products","0.688103815323067","",""
"Products","1.3989789521339784","",""
"Products","1.9173076716237822","",""
"Products","2.4689774044625676","",""
"Products","2.868583405699612","",""
"Products","3.2671676480561858","",""
"Products","3.566771594497832","",""
"Products","3.8549829579467905","",""
"Products","4.086220944784865","",""
"Products","4.2953058792350065","",""
"Products","4.466232937857292","",""
"Products","4.602278663304012","",""
"Products","4.725658125652256","",""
"Products","4.826220180894412","",""
"Products","4.916260837770984","",""
"Products","4.990516001792771","",""
"Products","5.056321841356829","",""
"Products","5.111079395757502","",""
"Products","5.159225555722328","",""
"Products","5.199564403678565","",""
"Products","5.234819556275903","",""
"Products","5.264513622665709","",""
"Products","5.290345962599352","",""
"Products","5.312191455929043","",""
"Products","5.331128861242898","",""
"Products","5.347193102380385","",""
"Products","5.361081204253651","",""
"Products","5.372890133915845","",""
"Products","5.383078218986498","",""
"Products","0.9724141166863909","",""
"Products","2.3447644865869552","",""
"Products","4.828740611000833","",""
"Products","6.642332687824134","",""
"Products","8.57307845778431","",""
"Products","9.971682506948781","",""
"Products","11.366716566040212","",""
"Products","12.423619184091777","",""
"Products","13.43298448972313","",""
"Products","14.25882904852188","",""
"Products","14.9906208450162","",""
"Products","15.588861074915219","",""
"Products","16.06501755195967","",""
"Products","16.496842439794317","",""
"Products","16.848807000175192","",""
"Products","17.163946941753263","",""
"Products","17.423838071643356","",""
"Products","17.654156787155884","",""
"Products","17.845806793868338","",""
"Products","18.01431709315819","",""
"Products","18.155502004832965","",""
"Products","18.27889411585546","",""
"Products","18.382822570754765","",""
"Products","18.473235084167165","",""
"Products","18.54969373885136","",""
"Products","18.615974161621157","",""
"Products","18.6721985850003","",""
"Products","18.72080657793144","",""
"Products","18.76213752256177","",""
"Products","18.797795553559475","",""
"Products","0.9784214218698035","",""
"Products","2.36988069210841","",""
"Products","4.894837189391704","",""
"Products","6.739836868569619","",""
"Products","8.704445693946237","",""
"Products","10.127654267659675","",""
"Products","11.547246760246281","",""
"Products","12.62758965811586","",""
"Products","13.654727059196924","",""
"Products","14.49511250477082","",""
"Products","15.239789185934319","",""
"Products","15.848562818496807","",""
"Products","16.33310313165778","",""
"Products","16.772531295478736","",""
"Products","17.130693006064266","",""
"Products","17.45138171525568","",""
"Products","17.715848829634872","",""
"Products","17.950222838878215","",""
"Products","18.145247287259476","",""
"Products","18.31672460014511","",""
"Products","18.460395398761058","",""
"Products","18.585960113313185","",""
"Products","18.691718469055193","",""
"Products","18.783722903897047","",""
"Products","18.86152779005148","",""
"Products","18.928975232975656","",""
"Products","18.986189617379637","",""
"Products","19.035653466460214","",""
"Products","19.07771213797229","",""
"Products","19.113998011085375","",""
"Products","0.38760995014595967","",""
"Products","0.9530551790341697","",""
"Products","1.9871884024974622","",""
"Products","2.744468043462006","",""
"Products","3.551270793650937","",""
"Products","4.135805515445486","",""
"Products","4.718868336645032","",""
"Products","5.168880491697978","",""
"Products","5.590754028792168","",""
"Products","5.9359234477445675","",""
"Products","6.241782649728354","",""
"Products","6.491822731049518","",""
"Products","6.690836769880555","",""
"Products","6.871322007717634","",""
"Products","7.018428877148831","",""
"Products","7.1501445538301756","",""
"Products","7.258768474573297","",""
"Products","7.355032329019087","",""
"Products","7.43513423610748","",""
"Products","7.505564686743495","",""
"Products","7.564574236866931","",""
"Products","7.616147120072693","",""
"Products","7.659584986739062","",""
"Products","7.697373739649747","",""
"Products","7.7293303472109764","",""
"Products","7.757032867850339","",""
"Products","7.780532389790725","",""
"Products","7.800848553616201","",""
"Products","7.818123207259293","",""
"Products","7.833026813760173","",""
"Products","0.36422941331915704","",""
"Products","0.878863017148731","",""
"Products","1.8103401996947783","",""
"Products","2.4906532385114044","",""
"Products","3.2149917964347026","",""
"Products","3.7397029721861554","",""
"Products","4.263076514076161","",""
"Products","4.659864065680671","",""
"Products","5.038546852319242","",""
"Products","5.348378308429674","",""
"Products","5.622924063907009","",""
"Products","5.847365382752526","",""
"Products","6.026004635595791","",""
"Products","6.188012040811151","",""
"Products","6.320058309475862","",""
"Products","6.438289114723901","",""
"Products","6.535792266529607","",""
"Products","6.62220075877715","",""
"Products","6.69410194180695","",""
"Products","6.757321818912537","",""
"Products","6.810290051731879","",""
"Products","6.856582973455453","",""
"Products","6.895573730543871","",""
"Products","6.929493722442451","",""
"Products","6.958178656082494","",""
"Products","6.983045030420868","",""
"Products","7.004138703337843","",""
"Products","7.02237492600439","",""
"Products","7.037881024155059","",""
"Products","7.051258819737895","",""
"Products","0.16655892467181238","",""
"Products","0.3020641509160311","",""
"Products","0.5760493752190706","",""
"Products","0.7686202199884715","",""
"Products","0.9814473057224036","",""
"Products","1.1311830715203117","",""
"Products","1.2845612052819084","",""
"Products","1.3972740535981456","",""
"Products","1.5079083563597035","",""
"Products","1.5921757556896816","",""
"Products","1.6651063504384824","",""
"Products","1.7263095793157666","",""
"Products","1.7769387213351413","",""
"Products","1.8216139228019614","",""
"Products","1.8589266064632286","",""
"Products","1.8916274717870243","",""
"Products","1.9191036057459245","",""
"Products","1.9430572392941745","",""
"Products","1.9632764614061664","",""
"Products","1.9808325966484428","",""
"Products","1.9957039957358749","",""
"Products","2.008576857409332","",""
"Products","2.0195106331171617","",""
"Products","2.0289526817919348","",""
"Products","2.036989040740405","",""
"Products","2.0439164149787397","",""
"Products","2.0498218207217023","",""
"Products","2.054905246159713","",""
"Products","2.059243996153124","",""
"Products","2.0629748631303513","",""
"Products","0.2428490903405277","",""
"Products","0.7259008379774632","",""
"Products","1.5079103613978448","",""
"Products","2.153192355454533","",""
"Products","2.7798403799672218","",""
"Products","3.272194924236615","",""
"Products","3.7294850500260495","",""
"Products","4.095065269629019","",""
"Products","4.42807568779496","",""
"Products","4.698632411378424","",""
"Products","4.919978220802879","",""
"Products","5.11526550222807","",""
"Products","5.27002114617807","",""
"Products","5.411857744557161","",""
"Products","5.526474224680346","",""
"Products","5.629883113887876","",""
"Products","5.7146001968864795","",""
"Products","5.790116013042331","",""
"Products","5.852635322299474","",""
"Products","5.9078516878133795","",""
"Products","5.953934731169186","",""
"Products","5.9943478675035315","",""
"Products","6.028285049447155","",""
"Products","6.057885948352165","",""
"Products","6.082861300675227","",""
"Products","6.104555292821867","",""
"Products","6.122925735996867","",""
"Products","6.138831994406547","",""
"Products","6.152338833248345","",""
"Products","6.164005468666442","",""
"Products","0.14770029160694317","",""
"Products","0.275738553942825","",""
"Products","0.5389920047709201","",""
"Products","0.7246388005305164","",""
"Products","0.9299083628709099","",""
"Products","1.074330317019205","",""
"Products","1.2222637262428437","",""
"Products","1.3309748610003982","",""
"Products","1.4376810908016506","",""
"Products","1.518956546436441","",""
"Products","1.5892977095098813","",""
"Products","1.648327890929698","",""
"Products","1.6978497887190152","",""
"Products","1.7433318852977286","",""
"Products","1.7800854304183442","",""
"Products","1.813245088359813","",""
"Products","1.8404109298610454","",""
"Products","1.8646262429940486","",""
"Products","1.88467402540027","",""
"Products","1.9023800060682945","",""
"Products","1.917157245880939","",""
"Products","1.9301163424098462","",""
"Products","1.940998824113023","",""
"Products","1.9504908096664046","",""
"Products","1.9584995422458398","",""
"Products","1.9654560559892864","",""
"Products","1.971346822407762","",""
"Products","1.9764474099107814","",""
"Products","1.9807785864594945","",""
"Products","1.98451967335015","",""
"Products","0.1807752632952514","",""
"Products","0.3470915549534279","",""
"Products","0.6943832579347444","",""
"Products","0.9402522520694084","",""
"Products","1.2123525424645594","",""
"Products","1.4038321544627346","",""
"Products","1.5999755904892656","",""
"Products","1.7441158663965775","",""
"Products","1.8855980866698627","",""
"Products","1.9944380946912514","",""
"Products","2.0885480891319794","",""
"Products","2.1715787327715086","",""
"Products","2.237376467464234","",""
"Products","2.29768138838889","",""
"Products","2.346413082815083","",""
"Products","2.390379625710315","",""
"Products","2.426398939834703","",""
"Products","2.458506134832463","",""
"Products","2.485087581681976","",""
"Products","2.508564022841849","",""
"Products","2.528157233038525","",""
"Products","2.545339758697521","",""
"Products","2.559768891213147","",""
"Products","2.5723543584918254","",""
"Products","2.582973173834023","",""
"Products","2.5921968473846673","",""
"Products","2.600007441658027","",""
"Products","2.6067703340750326","",""
"Products","2.6125130609708385","",""
"Products","2.6174733852764587","",""
"Products","0.10777107061826449","",""
"Products","0.2062732656704758","",""
"Products","0.4117810861492869","",""
"Products","0.5572392083320351","",""
"Products","0.7182002935508986","",""
"Products","0.8314657563182125","",""
"Products","0.9474885459154216","",""
"Products","1.0327501300764517","",""
"Products","1.1164393581915912","",""
"Products","1.1804195962930584","",""
"Products","1.236087305647619","",""
"Products","1.2852013846927126","",""
"Products","1.324121896409451","",""
"Products","1.3597933126347141","",""
"Products","1.388618962822445","",""
"Products","1.414625942476585","",""
"Products","1.435931997215077","",""
"Products","1.4549239650176626","",""
"Products","1.4706473560752529","",""
"Products","1.4845340819215531","",""
"Products","1.4961238086862398","",""
"Products","1.50628757335349","",""
"Products","1.5148226577847246","",""
"Products","1.522267181959254","",""
"Products","1.5285483970917089","",""
"Products","1.5340043614357637","",""
"Products","1.5386244646546547","",""
"Products","1.5426248338879394","",""
"Products","1.5460217573598214","",""
"Products","1.5489558760054798","",""
"Products","11.67631461238127","",""
"Products","15.106670930095467","",""
"Products","12.214934552536747","",""
"Products","11.705733198029002","",""
"Products","9.233392491199002","",""
"Products","8.533721141263081","",""
"Products","6.849675325050907","",""
"Products","6.217171287934405","",""
"Products","5.066867529865493","",""
"Products","4.291466357031122","",""
"Products","3.689465984663163","",""
"Products","3.0571127889141865","",""
"Products","2.6955268586331185","",""
"Products","2.252858648996415","",""
"Products","1.973210000616","",""
"Products","1.6588212265023168","",""
"Products","1.4454852511597773","",""
"Products","1.2206266849073468","",""
"Products","1.0594802744571075","",""
"Products","0.8977403659571694","",""
"Products","0.77688320488301","",""
"Products","0.6600155941702431","",""
"Products","0.5698488402619961","",""
"Products","0.48510079070378076","",""
"Products","0.41809205120387366","",""
"Products","0.35646237413684617","",""
"Products","0.30680840795426934","",""
"Products","0.26189181245927806","",""
"Products","0.22517820108113384","",""
"Products","0.19238620036356394","",""
"Products","0.9942954227210232","",""
"Products","1.9796857562146961","",""
"Products","4.076816655425223","",""
"Products","5.568021173560487","",""
"Products","7.219797114571302","",""
"Products","8.382351722053263","",""
"Products","9.57325061072395","",""
"Products","10.45671881982959","",""
"Products","11.316374790547398","",""
"Products","12.014808532709196","",""
"Products","12.586205836559008","",""
"Products","13.09033386303954","",""
"Products","13.48983073143439","",""
"Products","13.855977486598045","",""
"Products","14.15185635541547","",""
"Products","14.418803177822713","",""
"Products","14.637497685455441","",""
"Products","14.832439409699655","",""
"Products","14.993831056715578","",""
"Products","15.136370382220115","",""
"Products","15.255332321420523","",""
"Products","15.359657572476202","",""
"Products","15.44726534924214","",""
"Products","15.52367914658245","",""
"Products","15.588152239681467","",""
"Products","15.644154603823017","",""
"Products","15.691577329948018","",""
"Products","15.732638839953518","",""
"Products","15.76750632317683","",""
"Products","15.797623378653508","",""
"Products","0.30344634958395417","",""
"Products","0.6064925704438394","",""
"Products","1.25307486219471","",""
"Products","1.7132102936324725","",""
"Products","2.2230033463881953","",""
"Products","2.5818252213498165","",""
"Products","2.9493998714814977","",""
"Products","3.223553245105517","",""
"Products","3.488889523794727","",""
"Products","3.704463932017096","",""
"Products","3.8808280310751453","",""
"Products","4.036429194851883","",""
"Products","4.159735526602331","",""
"Products","4.2727482103979","",""
"Products","4.3640724255447765","",""
"Products","4.446466647003656","",""
"Products","4.513967595436931","",""
"Products","4.574137150759286","",""
"Products","4.62395133841634","",""
"Products","4.66794668043359","",""
"Products","4.704664766362731","",""
"Products","4.7368651790206675","",""
"Products","4.76390567530859","",""
"Products","4.787491104360707","",""
"Products","4.8073909865283895","",""
"Products","4.824676343783034","",""
"Products","4.839313560901011","",""
"Products","4.8519873628152705","",""
"Products","4.86274935319414","",""
"Products","4.872045104745924","",""
"Products","0.523859507137565","",""
"Products","1.0605249580966198","",""
"Products","2.2145370911624918","",""
"Products","3.0375556298414494","",""
"Products","3.9498797079197225","",""
"Products","4.592100884169174","",""
"Products","5.25000280817973","",""
"Products","5.749016793315175","",""
"Products","6.22393008318327","",""
"Products","6.6097769162043365","",""
"Products","6.925443004797623","",""
"Products","7.203946459507231","",""
"Products","7.424646861477236","",""
"Products","7.62692313057527","",""
"Products","7.790380194843883","",""
"Products","7.937853869057428","",""
"Products","8.058670750412672","",""
"Products","8.166365504268832","",""
"Products","8.25552565593573","",""
"Products","8.334270920114289","",""
"Products","8.399990954191704","",""
"Products","8.457625010097297","",""
"Products","8.506023566082542","",""
"Products","8.548238054169607","",""
"Products","8.583855949305004","",""
"Products","8.614794225063926","",""
"Products","8.640992715084575","",""
"Products","8.663676977420662","",""
"Products","8.682939375134014","",""
"Products","8.699577418574986","",""
"Products","1.5217851542177394","",""
"Products","3.0317126184041996","",""
"Products","6.245110493508619","",""
"Products","8.530817393505666","",""
"Products","11.062922863373018","",""
"Products","12.845108906488566","",""
"Products","14.670752454510234","",""
"Products","16.026212354741435","",""
"Products","17.344062469985353","",""
"Products","18.414759387536755","",""
"Products","19.290709812242262","",""
"Products","20.0635366283006","",""
"Products","20.67596417968563","",""
"Products","21.237266103315292","",""
"Products","21.69084755907477","",""
"Products","22.100076270816835","",""
"Products","22.435334322651123","",""
"Products","22.73417942579879","",""
"Products","22.981592356953662","",""
"Products","23.200104733399247","",""
"Products","23.38247304438462","",""
"Products","23.542403354499164","",""
"Products","23.676705824561225","",""
"Products","23.79384795632704","",""
"Products","23.89268502279972","",""
"Products","23.978536486119232","",""
"Products","24.051235389010927","",""
"Products","24.11418256586887","",""
"Products","24.16763431746678","",""
"Products","24.21380367697833","",""
"Products","7.069311024282693e-2","",""
"Products","0.35065731542455925","",""
"Products","0.8608972015154648","",""
"Products","1.3055758845635583","",""
"Products","1.7509978599275666","",""
